active_ready_grim,attack_ids,attack_option_idx,bench_play_idx,candy_idx,context,draw_engine_idx,end_idx,episode_id,grim_evolve_idx,kinds,max_count,min_count,n_options,opp_prizes_left,opponent_family,our_bench,our_bodies,our_deck,own_turn,picked,picked_kinds,ready_grim,shadow_prizes_now,step,turn,version,went_first,won
False,[],[],[],[],43,[],[],91779068,[],"[""flag"", ""flag""]",1,1,2,6,Mega Lopunny / Froslass,3,4,42,2,[0],"[""flag""]",False,1,26,3,v15,True,False
False,[],[],[],[],22,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",5,0,7,6,Mega Lopunny / Froslass,3,4,42,2,"[0, 1, 2]","[""select"", ""select"", ""select""]",False,1,27,3,v15,True,False
False,[],[],"[1, 2]",[],21,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,6,Mega Lopunny / Froslass,3,4,42,2,[0],"[""select""]",False,1,28,3,v15,True,False
True,[],[],"[1, 2]",[],21,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,6,Mega Lopunny / Froslass,3,4,41,2,[1],"[""select""]",True,1,29,3,v15,True,False
True,[],[],"[1, 2]",[],21,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,6,Mega Lopunny / Froslass,3,4,40,2,[2],"[""select""]",True,1,30,3,v15,True,False
True,[937],[5],[],[],0,[0],[7],91779068,[],"[""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,8,6,Mega Lopunny / Froslass,3,4,39,2,[0],"[""supporter""]",True,1,31,3,v15,True,False
True,[937],[6],[4],[],0,"[1, 5]",[8],91779068,[],"[""item"", ""item"", ""stadium"", ""evolve"", ""bench"", ""item"", ""attack"", ""retreat"", ""end""]",1,1,9,6,Mega Lopunny / Froslass,3,4,33,2,[2],"[""stadium""]",True,1,32,3,v15,True,False
True,[937],[6],[3],[],0,"[1, 4]",[8],91779068,[],"[""item"", ""item"", ""evolve"", ""bench"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,9,6,Mega Lopunny / Froslass,3,4,33,2,[5],"[""ability""]",True,1,33,3,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,0,5,6,Mega Lopunny / Froslass,3,4,33,2,[0],"[""select""]",True,1,34,3,v15,True,False
True,[937],[7],[3],[],0,"[1, 4]",[9],91779068,[],"[""item"", ""item"", ""evolve"", ""bench"", ""item"", ""evolve"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,10,6,Mega Lopunny / Froslass,3,4,32,2,[5],"[""evolve""]",True,1,35,3,v15,True,False
True,[937],[5],[3],[],0,"[1, 4]",[7],91779068,[],"[""item"", ""item"", ""evolve"", ""bench"", ""item"", ""attack"", ""retreat"", ""end""]",1,1,8,6,Mega Lopunny / Froslass,3,4,32,2,[4],"[""item""]",True,1,36,3,v15,True,False
True,[],[],"[2, 4]",[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,0,5,6,Mega Lopunny / Froslass,3,4,32,2,[0],"[""select""]",True,1,37,3,v15,True,False
True,[937],[5],[3],[],0,[1],[7],91779068,[],"[""item"", ""item"", ""evolve"", ""bench"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,8,6,Mega Lopunny / Froslass,3,4,31,2,[3],"[""bench""]",True,1,38,3,v15,True,False
True,[937],[4],[],[],0,[1],[6],91779068,[],"[""item"", ""item"", ""evolve"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,7,6,Mega Lopunny / Froslass,4,5,31,2,[1],"[""item""]",True,1,39,3,v15,True,False
True,[937],[3],[],[],0,[],[5],91779068,[],"[""item"", ""evolve"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,6,6,Mega Lopunny / Froslass,4,5,31,2,[1],"[""evolve""]",True,1,40,3,v15,True,False
True,[937],[1],[],[],0,[],[3],91779068,[],"[""item"", ""attack"", ""retreat"", ""end""]",1,1,4,6,Mega Lopunny / Froslass,4,5,31,2,[0],"[""item""]",True,1,41,3,v15,True,False
True,[],[],[],[],27,[],[],91779068,[],"[""other""]",1,1,1,6,Mega Lopunny / Froslass,4,5,31,2,[0],"[""other""]",True,1,42,3,v15,True,False
True,[937],[0],[],[],0,[],[2],91779068,[],"[""attack"", ""retreat"", ""end""]",1,1,3,6,Mega Lopunny / Froslass,4,5,31,2,[0],"[""attack""]",True,1,43,3,v15,True,False
True,[],[],"[1, 3]",[],15,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,6,Mega Lopunny / Froslass,4,5,31,2,[2],"[""select""]",True,0,44,3,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,6,Mega Lopunny / Froslass,4,5,31,2,[0],"[""select""]",True,0,45,3,v15,True,False
True,[937],[9],[],[],0,"[0, 1, 7]",[11],91779068,[],"[""supporter"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,12,6,Mega Lopunny / Froslass,4,5,30,3,[6],"[""energy""]",True,0,63,5,v15,True,False
True,[937],[5],[],[],0,"[0, 1, 2]",[7],91779068,[],"[""supporter"", ""supporter"", ""item"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,8,6,Mega Lopunny / Froslass,4,5,30,3,[3],"[""ability""]",True,0,64,5,v15,True,False
True,[],[],[1],[],16,[],[],91779068,[],"[""select"", ""select""]",1,1,2,6,Mega Lopunny / Froslass,4,5,30,3,[0],"[""select""]",True,0,65,5,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,6,Mega Lopunny / Froslass,4,5,30,3,[2],"[""number""]",True,0,66,5,v15,True,False
True,[],[],"[2, 4]",[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,6,Mega Lopunny / Froslass,4,5,30,3,[4],"[""select""]",True,0,67,5,v15,True,False
True,[937],[4],[],[],0,"[0, 1, 2]",[6],91779068,[],"[""supporter"", ""supporter"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,7,6,Mega Lopunny / Froslass,4,5,30,3,[2],"[""item""]",True,0,68,5,v15,True,False
True,[937],[3],[],[],0,"[0, 1]",[5],91779068,[],"[""supporter"", ""supporter"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,6,6,Mega Lopunny / Froslass,4,5,30,3,[0],"[""supporter""]",True,0,69,5,v15,True,False
True,[937],[1],[],[],0,[],[3],91779068,[],"[""ability"", ""attack"", ""retreat"", ""end""]",1,1,4,6,Mega Lopunny / Froslass,4,5,26,3,[0],"[""ability""]",True,0,70,5,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,0,4,6,Mega Lopunny / Froslass,4,5,26,3,[0],"[""select""]",True,0,71,5,v15,True,False
True,[937],[2],[],[0],0,[],[4],91779068,[1],"[""item"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,5,6,Mega Lopunny / Froslass,4,5,25,3,[0],"[""item""]",True,0,72,5,v15,True,False
True,[],[],[],[],37,[],[],91779068,[0],"[""evolve""]",1,1,1,6,Mega Lopunny / Froslass,4,5,25,3,[0],"[""evolve""]",True,0,73,5,v15,True,False
True,[],[],[],[],43,[],[],91779068,[],"[""flag"", ""flag""]",1,1,2,6,Mega Lopunny / Froslass,4,5,25,3,[0],"[""flag""]",True,0,74,5,v15,True,False
True,[],[],[],[],22,[],[],91779068,[],"[""select"", ""select""]",2,0,2,6,Mega Lopunny / Froslass,4,5,25,3,"[0, 1]","[""select"", ""select""]",True,0,75,5,v15,True,False
True,[],[],[],[],21,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,6,Mega Lopunny / Froslass,4,5,25,3,[2],"[""select""]",True,0,76,5,v15,True,False
True,[],[],[],[],21,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,6,Mega Lopunny / Froslass,4,5,24,3,[1],"[""select""]",True,0,77,5,v15,True,False
True,[937],[0],[],[],0,[],[2],91779068,[],"[""attack"", ""retreat"", ""end""]",1,1,3,6,Mega Lopunny / Froslass,4,5,23,3,[0],"[""attack""]",True,0,78,5,v15,True,False
True,[],[],[3],[],15,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,6,Mega Lopunny / Froslass,4,5,23,3,[3],"[""select""]",True,3,79,5,v15,True,False
False,[],[],[3],[],4,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Mega Lopunny / Froslass,4,4,23,3,[1],"[""select""]",True,1,87,6,v15,True,False
True,[937],[16],[],[],0,[13],[18],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,19,4,Mega Lopunny / Froslass,3,4,22,4,[14],"[""ability""]",True,1,88,7,v15,True,False
True,[],[],[1],[],16,[],[],91779068,[],"[""select"", ""select""]",1,1,2,4,Mega Lopunny / Froslass,3,4,22,4,[1],"[""select""]",True,1,89,7,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,4,Mega Lopunny / Froslass,3,4,22,4,[2],"[""number""]",True,1,90,7,v15,True,False
True,[],[],[3],[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Mega Lopunny / Froslass,3,4,22,4,[4],"[""select""]",True,1,91,7,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Mega Lopunny / Froslass,3,4,22,4,[0],"[""select""]",True,0,92,7,v15,True,False
True,[937],[16],[14],[],0,[13],[18],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,19,4,Mega Lopunny / Froslass,3,4,22,4,[14],"[""bench""]",True,0,93,7,v15,True,False
True,[937],[18],[],[],0,[16],[20],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,21,4,Mega Lopunny / Froslass,4,5,22,4,[16],"[""item""]",True,0,94,7,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,0,3,4,Mega Lopunny / Froslass,4,5,15,4,[0],"[""select""]",True,0,95,7,v15,True,False
True,[937],[18],[],[],0,[16],[20],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""supporter"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,21,4,Mega Lopunny / Froslass,4,5,21,4,[15],"[""item""]",True,0,96,7,v15,True,False
True,[],[],[1],[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Mega Lopunny / Froslass,4,5,21,4,[0],"[""select""]",True,0,97,7,v15,True,False
True,[937],[18],[],[],0,[15],[20],91779068,[16],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""supporter"", ""evolve"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,21,4,Mega Lopunny / Froslass,4,5,21,4,[16],"[""evolve""]",True,0,98,7,v15,True,False
True,[],[],[],[],43,[],[],91779068,[],"[""flag"", ""flag""]",1,1,2,4,Mega Lopunny / Froslass,4,5,21,4,[0],"[""flag""]",True,0,99,7,v15,True,False
True,[937],[17],[],[],0,[15],[19],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""supporter"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,20,4,Mega Lopunny / Froslass,4,5,21,4,[15],"[""supporter""]",True,0,100,7,v15,True,False
True,[937],[7],[],[],0,[],[9],91779068,[],"[""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,10,4,Mega Lopunny / Froslass,4,5,19,4,[0],"[""item""]",True,0,101,7,v15,True,False
True,[],[],[0],[],7,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,4,Mega Lopunny / Froslass,4,5,19,4,[1],"[""select""]",True,0,102,7,v15,True,False
True,[937],[11],[],[],0,[],[13],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,14,4,Mega Lopunny / Froslass,4,5,19,4,[10],"[""ability""]",True,0,103,7,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select""]",1,0,2,4,Mega Lopunny / Froslass,4,5,19,4,[0],"[""select""]",True,0,104,7,v15,True,False
True,[937],[10],[],[],0,[],[12],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,13,4,Mega Lopunny / Froslass,4,5,18,4,[10],"[""attack""]",True,0,105,7,v15,True,False
True,[],[],"[2, 3]",[],15,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Mega Lopunny / Froslass,4,5,18,4,[0],"[""select""]",True,3,106,7,v15,True,False
True,[937],[14],[],[],0,"[1, 12]",[16],91779068,[],"[""boss"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,17,4,Mega Lopunny / Froslass,4,5,17,5,[13],"[""ability""]",True,0,127,9,v15,True,False
True,[],[],[2],[],16,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,4,Mega Lopunny / Froslass,4,5,17,5,[0],"[""select""]",True,0,128,9,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,4,Mega Lopunny / Froslass,4,5,17,5,[2],"[""number""]",True,0,129,9,v15,True,False
True,[],[],"[3, 4]",[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Mega Lopunny / Froslass,4,5,17,5,[1],"[""select""]",True,0,130,9,v15,True,False
True,[937],[13],[],[],0,"[1, 12]",[15],91779068,[],"[""boss"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""attack"", ""retreat"", ""end""]",1,1,16,4,Mega Lopunny / Froslass,4,5,17,5,[12],"[""item""]",True,0,131,9,v15,True,False
True,[],[],"[0, 3]",[],7,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,0,4,4,Mega Lopunny / Froslass,4,5,17,5,[2],"[""select""]",True,0,132,9,v15,True,False
True,[937],[13],[],[],0,[1],[15],91779068,[],"[""boss"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,16,4,Mega Lopunny / Froslass,4,5,16,5,[12],"[""evolve""]",True,0,133,9,v15,True,False
True,[937],[12],[],[],0,[1],[14],91779068,[],"[""boss"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,15,4,Mega Lopunny / Froslass,4,5,16,5,[1],"[""supporter""]",True,0,134,9,v15,True,False
True,[],[],[],[],7,"[0, 2, 3, 5, 7, 8]",[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,11,4,Mega Lopunny / Froslass,4,5,16,5,[1],"[""select""]",True,0,135,9,v15,True,False
True,[937],[10],[],[],0,[],[12],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,13,4,Mega Lopunny / Froslass,4,5,15,5,[10],"[""attack""]",True,0,136,9,v15,True,False
True,[],[],[2],[],15,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Mega Lopunny / Froslass,4,5,15,5,[0],"[""select""]",True,3,137,9,v15,True,False
False,[],[],[2],[],4,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Mega Lopunny / Froslass,4,4,15,5,[0],"[""select""]",True,0,154,10,v15,True,False
True,[],[],[],[],34,[],[],91779068,[],"[""skill"", ""skill""]",2,2,2,2,Mega Lopunny / Froslass,3,4,15,5,"[0, 1]","[""skill"", ""skill""]",True,0,155,10,v15,True,False
True,[937],[15],[],[],0,[],[17],91779068,[],"[""boss"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""stamp"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,18,2,Mega Lopunny / Froslass,3,4,14,6,[14],"[""ability""]",True,0,156,11,v15,True,False
True,[],[],[1],[],16,[],[],91779068,[],"[""select"", ""select""]",1,1,2,2,Mega Lopunny / Froslass,3,4,14,6,[1],"[""select""]",True,0,157,11,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,2,Mega Lopunny / Froslass,3,4,14,6,[2],"[""number""]",True,0,158,11,v15,True,False
True,[],[],[2],[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Mega Lopunny / Froslass,3,4,14,6,[1],"[""select""]",True,0,159,11,v15,True,False
True,[937],[14],[],[],0,[],[16],91779068,[],"[""boss"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""stamp"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,17,2,Mega Lopunny / Froslass,3,4,14,6,[9],"[""stamp""]",True,0,160,11,v15,True,False
True,[937],[4],[3],[],0,"[1, 2]",[6],91779068,[],"[""stadium"", ""supporter"", ""supporter"", ""bench"", ""attack"", ""retreat"", ""end""]",1,1,7,2,Mega Lopunny / Froslass,3,4,16,6,[0],"[""stadium""]",True,0,161,11,v15,True,False
True,[937],[4],[2],[],0,"[0, 1]",[6],91779068,[],"[""supporter"", ""supporter"", ""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,7,2,Mega Lopunny / Froslass,3,4,16,6,[2],"[""bench""]",True,0,162,11,v15,True,False
True,[937],[3],[],[],0,"[0, 1]",[5],91779068,[],"[""supporter"", ""supporter"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,6,2,Mega Lopunny / Froslass,4,5,16,6,[0],"[""supporter""]",True,0,163,11,v15,True,False
True,[937],[7],[5],[],0,[],[9],91779068,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,10,2,Mega Lopunny / Froslass,4,5,12,6,[4],"[""energy""]",True,0,164,11,v15,True,False
True,[937],[3],[0],[],0,[],[5],91779068,[],"[""bench"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,6,2,Mega Lopunny / Froslass,4,5,12,6,[1],"[""ability""]",True,0,165,11,v15,True,False
True,[],[],[1],[],16,[],[],91779068,[],"[""select"", ""select""]",1,1,2,2,Mega Lopunny / Froslass,4,5,12,6,[0],"[""select""]",True,0,166,11,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,2,Mega Lopunny / Froslass,4,5,12,6,[2],"[""number""]",True,0,167,11,v15,True,False
True,[],[],[2],[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Mega Lopunny / Froslass,4,5,12,6,[1],"[""select""]",True,0,168,11,v15,True,False
True,[937],[2],[0],[],0,[],[4],91779068,[],"[""bench"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,5,2,Mega Lopunny / Froslass,4,5,12,6,[0],"[""bench""]",True,0,169,11,v15,True,False
True,[937],[1],[],[],0,[],[3],91779068,[],"[""ability"", ""attack"", ""retreat"", ""end""]",1,1,4,2,Mega Lopunny / Froslass,5,6,12,6,[0],"[""ability""]",True,0,170,11,v15,True,False
True,[],[],[],[],7,[],[],91779068,[],"[""select"", ""select""]",1,0,2,2,Mega Lopunny / Froslass,5,6,12,6,[0],"[""select""]",True,0,171,11,v15,True,False
True,[937],[0],[],[],0,[],[2],91779068,[],"[""attack"", ""retreat"", ""end""]",1,1,3,2,Mega Lopunny / Froslass,5,6,11,6,[0],"[""attack""]",True,0,172,11,v15,True,False
True,[],[],[1],[],15,[],[],91779068,[],"[""select"", ""select"", ""select""]",1,1,3,2,Mega Lopunny / Froslass,5,6,11,6,[0],"[""select""]",True,3,173,11,v15,True,False
True,[],[],[],[],34,[],[],91779068,[],"[""skill"", ""skill""]",2,2,2,2,Mega Lopunny / Froslass,5,6,11,6,"[0, 1]","[""skill"", ""skill""]",True,0,188,12,v15,True,False
True,[937],[11],[],[],0,"[0, 2]",[13],91779068,[],"[""supporter"", ""stadium"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,14,2,Mega Lopunny / Froslass,5,6,10,7,[9],"[""ability""]",True,0,189,13,v15,True,False
True,[],[],"[1, 2, 3]",[],16,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Mega Lopunny / Froslass,5,6,10,7,[0],"[""select""]",True,0,190,13,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,2,Mega Lopunny / Froslass,5,6,10,7,[2],"[""number""]",True,0,191,13,v15,True,False
True,[],[],"[2, 4]",[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,2,Mega Lopunny / Froslass,5,6,10,7,[1],"[""select""]",True,0,192,13,v15,True,False
True,[937],[10],[],[],0,"[0, 2]",[12],91779068,[],"[""supporter"", ""stadium"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,13,2,Mega Lopunny / Froslass,5,6,10,7,[9],"[""ability""]",True,0,193,13,v15,True,False
True,[],[],"[1, 2, 3]",[],16,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Mega Lopunny / Froslass,5,6,10,7,[0],"[""select""]",True,0,194,13,v15,True,False
True,[],[],[],[],40,[],[],91779068,[],"[""number"", ""number"", ""number""]",1,1,3,2,Mega Lopunny / Froslass,5,6,10,7,[2],"[""number""]",True,0,195,13,v15,True,False
True,[],[],"[2, 4]",[],13,[],[],91779068,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,2,Mega Lopunny / Froslass,5,6,10,7,[1],"[""select""]",True,0,196,13,v15,True,False
True,[937],[9],[],[],0,"[0, 2]",[11],91779068,[],"[""supporter"", ""stadium"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,12,2,Mega Lopunny / Froslass,5,6,10,7,[1],"[""stadium""]",True,0,197,13,v15,True,False
True,[937],[9],[],[],0,"[0, 1]",[11],91779068,[],"[""supporter"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,12,2,Mega Lopunny / Froslass,5,6,10,7,[7],"[""energy""]",True,0,198,13,v15,True,False
True,[937],[4],[],[],0,"[0, 1]",[6],91779068,[],"[""supporter"", ""supporter"", ""ability"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,7,2,Mega Lopunny / Froslass,5,6,10,7,[2],"[""ability""]",True,0,199,13,v15,True,False
